ReturnID,OrderID,DateKey,ProductID,QuantityReturned,ReturnReason
RT06506,ORD195754,20240709,PRD000010,1,Damaged during Delivery
RT06507,ORD195776,20240223,PRD000083,1,Defective Item
RT06508,ORD195834,20250617,PRD000064,2,Damaged during Delivery
RT06509,ORD195869,20230703,PRD000083,1,Wrong Item Shipped
RT06510,ORD195872,20250822,PRD000054,1,Defective Item
RT06511,ORD195886,20250714,PRD000085,1,Changed My Mind
RT06512,ORD195911,20240216,PRD000050,1,Wrong Item Shipped
RT06513,ORD195934,20231124,PRD000049,1,Unsatisfied with Quality
RT06514,ORD195952,20231128,PRD000089,1,Defective Item
RT06515,ORD195955,20231221,PRD000044,1,Damaged during Delivery
RT06516,ORD196045,20250331,PRD000038,1,Damaged during Delivery
RT06517,ORD196073,20250913,PRD000078,1,Wrong Item Shipped
RT06518,ORD196079,20240608,PRD000049,2,Defective Item
RT06519,ORD196098,20250628,PRD000054,3,Wrong Item Shipped
RT06520,ORD196159,20250701,PRD000025,2,Wrong Item Shipped
RT06521,ORD196169,20250428,PRD000078,1,Damaged during Delivery
RT06522,ORD196217,20240924,PRD000010,2,Defective Item
RT06523,ORD196236,20240314,PRD000010,1,Unsatisfied with Quality
RT06524,ORD196328,20251102,PRD000076,1,Damaged during Delivery
RT06525,ORD196347,20251221,PRD000048,1,Changed My Mind
RT06526,ORD196349,20241006,PRD000096,1,Wrong Item Shipped
RT06527,ORD196391,20231119,PRD000025,1,Defective Item
RT06528,ORD196398,20250224,PRD000042,1,Defective Item
RT06529,ORD196516,20231108,PRD000042,1,Damaged during Delivery
RT06530,ORD196521,20250104,PRD000035,1,Defective Item
RT06531,ORD196526,20230813,PRD000018,1,Unsatisfied with Quality
RT06532,ORD196550,20240101,PRD000097,1,Defective Item
RT06533,ORD196590,20240923,PRD000083,1,Defective Item
RT06534,ORD196601,20240616,PRD000062,1,Defective Item
RT06535,ORD196645,20251002,PRD000098,1,Wrong Item Shipped
RT06536,ORD196675,20250615,PRD000084,1,Defective Item
RT06537,ORD196777,20241205,PRD000076,1,Damaged during Delivery
RT06538,ORD196794,20241206,PRD000087,1,Wrong Item Shipped
RT06539,ORD196878,20240519,PRD000037,1,Damaged during Delivery
RT06540,ORD196908,20231212,PRD000084,3,Defective Item
RT06541,ORD196989,20251019,PRD000034,1,Defective Item
RT06542,ORD197026,20230826,PRD000058,1,Damaged during Delivery
RT06543,ORD197038,20230926,PRD000055,1,Damaged during Delivery
RT06544,ORD197044,20230510,PRD000043,1,Damaged during Delivery
RT06545,ORD197140,20251006,PRD000095,1,Defective Item
RT06546,ORD197167,20241124,PRD000049,1,Damaged during Delivery
RT06547,ORD197178,20231112,PRD000043,1,Damaged during Delivery
RT06548,ORD197181,20240411,PRD000011,1,Wrong Item Shipped
RT06549,ORD197211,20250809,PRD000084,1,Damaged during Delivery
RT06550,ORD197232,20241202,PRD000058,1,Defective Item
RT06551,ORD197237,20241018,PRD000088,1,Damaged during Delivery
RT06552,ORD197243,20230615,PRD000044,1,Defective Item
RT06553,ORD197275,20250328,PRD000006,1,Wrong Item Shipped
RT06554,ORD197281,20250221,PRD000010,1,Unsatisfied with Quality
RT06555,ORD197347,20241018,PRD000001,1,Damaged during Delivery
RT06556,ORD197375,20240403,PRD000024,1,Defective Item
RT06557,ORD197401,20240510,PRD000083,1,Defective Item
RT06558,ORD197405,20241228,PRD000009,1,Defective Item
RT06559,ORD197410,20250521,PRD000097,1,Unsatisfied with Quality
RT06560,ORD197447,20250403,PRD000065,1,Unsatisfied with Quality
RT06561,ORD197459,20240317,PRD000052,1,Unsatisfied with Quality
RT06562,ORD197481,20230909,PRD000045,1,Damaged during Delivery
RT06563,ORD197522,20251223,PRD000010,1,Defective Item
RT06564,ORD197563,20230629,PRD000058,1,Defective Item
RT06565,ORD197565,20231026,PRD000098,1,Damaged during Delivery
RT06566,ORD197587,20240906,PRD000084,1,Unsatisfied with Quality
RT06567,ORD197597,20230728,PRD000010,1,Defective Item
RT06568,ORD197637,20240504,PRD000043,1,Wrong Item Shipped
RT06569,ORD197652,20241214,PRD000064,1,Defective Item
RT06570,ORD197660,20231118,PRD000095,1,Damaged during Delivery
RT06571,ORD197682,20241115,PRD000098,1,Defective Item
RT06572,ORD197693,20250712,PRD000052,1,Unsatisfied with Quality
RT06573,ORD197701,20230313,PRD000076,1,Defective Item
RT06574,ORD197730,20250622,PRD000083,1,Defective Item
RT06575,ORD197743,20230804,PRD000097,1,Damaged during Delivery
RT06576,ORD197763,20250111,PRD000050,1,Defective Item
RT06577,ORD197766,20251228,PRD000053,1,Damaged during Delivery
RT06578,ORD197779,20240312,PRD000083,1,Wrong Item Shipped
RT06579,ORD197849,20230725,PRD000035,1,Damaged during Delivery
RT06580,ORD197934,20240202,PRD000083,1,Defective Item
RT06581,ORD197943,20251116,PRD000065,1,Defective Item
RT06582,ORD197944,20231109,PRD000001,1,Unsatisfied with Quality
RT06583,ORD197967,20250908,PRD000020,1,Damaged during Delivery
RT06584,ORD197970,20250524,PRD000095,1,Defective Item
RT06585,ORD197981,20251230,PRD000049,1,Damaged during Delivery
RT06586,ORD198043,20240912,PRD000010,1,Damaged during Delivery
RT06587,ORD198116,20240917,PRD000003,1,Wrong Item Shipped
RT06588,ORD198142,20240505,PRD000009,1,Defective Item
RT06589,ORD198173,20250406,PRD000051,1,Damaged during Delivery
RT06590,ORD198235,20230727,PRD000019,1,Damaged during Delivery
RT06591,ORD198259,20251020,PRD000064,1,Wrong Item Shipped
RT06592,ORD198335,20230418,PRD000052,1,Defective Item
RT06593,ORD198344,20250313,PRD000047,1,Defective Item
RT06594,ORD198346,20230205,PRD000043,1,Defective Item
RT06595,ORD198366,20230206,PRD000009,1,Unsatisfied with Quality
RT06596,ORD198367,20250715,PRD000050,1,Damaged during Delivery
RT06597,ORD198386,20240619,PRD000034,1,Defective Item
RT06598,ORD198408,20251025,PRD000065,1,Defective Item
RT06599,ORD198416,20240410,PRD000099,2,Changed My Mind
RT06600,ORD198426,20230404,PRD000034,1,Defective Item
RT06601,ORD198453,20240520,PRD000062,1,Unsatisfied with Quality
RT06602,ORD198509,20250725,PRD000043,1,Defective Item
RT06603,ORD198598,20240906,PRD000064,1,Damaged during Delivery
RT06604,ORD198620,20240112,PRD000010,1,Defective Item
RT06605,ORD198633,20231004,PRD000065,1,Defective Item
RT06606,ORD198657,20230502,PRD000064,2,Damaged during Delivery
RT06607,ORD198669,20230508,PRD000034,1,Damaged during Delivery
RT06608,ORD198719,20240828,PRD000062,1,Damaged during Delivery
RT06609,ORD198742,20250109,PRD000021,1,Defective Item
RT06610,ORD198759,20240322,PRD000054,1,Damaged during Delivery
RT06611,ORD198802,20250710,PRD000095,1,Defective Item
RT06612,ORD198836,20251211,PRD000009,1,Damaged during Delivery
RT06613,ORD198843,20250626,PRD000020,1,Defective Item
RT06614,ORD198881,20251003,PRD000076,1,Damaged during Delivery
RT06615,ORD198894,20250502,PRD000058,1,Damaged during Delivery
RT06616,ORD198929,20230622,PRD000089,1,Damaged during Delivery
RT06617,ORD198944,20230809,PRD000048,1,Damaged during Delivery
RT06618,ORD198951,20241211,PRD000038,1,Wrong Item Shipped
RT06619,ORD198960,20240223,PRD000082,1,Damaged during Delivery
RT06620,ORD198978,20251117,PRD000049,2,Defective Item
RT06621,ORD198999,20251028,PRD000084,1,Damaged during Delivery
RT06622,ORD199003,20250121,PRD000089,1,Defective Item
RT06623,ORD199031,20240328,PRD000089,1,Damaged during Delivery
RT06624,ORD199077,20241204,PRD000097,1,Defective Item
RT06625,ORD199078,20230131,PRD000089,1,Defective Item
RT06626,ORD199120,20240928,PRD000058,1,Wrong Item Shipped
RT06627,ORD199123,20241120,PRD000038,1,Defective Item
RT06628,ORD199126,20251120,PRD000083,1,Damaged during Delivery
RT06629,ORD199258,20250508,PRD000045,2,Wrong Item Shipped
RT06630,ORD199320,20251127,PRD000067,1,Damaged during Delivery
RT06631,ORD199325,20231123,PRD000043,1,Damaged during Delivery
RT06632,ORD199352,20240923,PRD000084,1,Wrong Item Shipped
RT06633,ORD199355,20231024,PRD000076,1,Wrong Item Shipped
RT06634,ORD199371,20250322,PRD000028,1,Damaged during Delivery
RT06635,ORD199430,20250723,PRD000044,1,Defective Item
RT06636,ORD199461,20241106,PRD000044,2,Unsatisfied with Quality
RT06637,ORD199483,20241005,PRD000084,1,Defective Item
RT06638,ORD199485,20230916,PRD000058,1,Defective Item
RT06639,ORD199523,20230914,PRD000089,1,Unsatisfied with Quality
RT06640,ORD199545,20230123,PRD000003,2,Changed My Mind
RT06641,ORD199590,20231217,PRD000053,1,Damaged during Delivery
RT06642,ORD199616,20250107,PRD000010,1,Wrong Item Shipped
RT06643,ORD199710,20251102,PRD000098,1,Damaged during Delivery
RT06644,ORD199752,20230803,PRD000012,1,Wrong Item Shipped
RT06645,ORD199765,20231107,PRD000067,1,Wrong Item Shipped
RT06646,ORD199786,20230108,PRD000020,1,Defective Item
RT06647,ORD199794,20250520,PRD000083,1,Defective Item
RT06648,ORD199814,20230318,PRD000083,1,Damaged during Delivery
RT06649,ORD199819,20230904,PRD000031,1,Damaged during Delivery
RT06650,ORD199866,20240113,PRD000009,1,Wrong Item Shipped
RT06651,ORD199960,20251014,PRD000084,1,Defective Item
RT06652,ORD199964,20250726,PRD000065,1,Damaged during Delivery
RT06653,ORD199970,20240516,PRD000083,1,Unsatisfied with Quality
RT06654,ORD200010,20240429,PRD000045,1,Wrong Item Shipped
RT06655,ORD200018,20251117,PRD000084,1,Damaged during Delivery
RT06656,ORD200183,20240313,PRD000097,1,Wrong Item Shipped
RT06657,ORD200280,20250822,PRD000064,1,Defective Item
RT06658,ORD200309,20230529,PRD000044,1,Unsatisfied with Quality
RT06659,ORD200317,20250525,PRD000097,1,Damaged during Delivery
RT06660,ORD200352,20240723,PRD000031,1,Defective Item
RT06661,ORD200357,20240126,PRD000065,1,Defective Item
RT06662,ORD200382,20241203,PRD000045,1,Defective Item
RT06663,ORD200397,20240625,PRD000042,1,Defective Item
RT06664,ORD200425,20240614,PRD000031,1,Defective Item
RT06665,ORD200428,20250712,PRD000001,1,Damaged during Delivery
RT06666,ORD200430,20231017,PRD000065,1,Defective Item
RT06667,ORD200445,20241107,PRD000055,1,Damaged during Delivery
RT06668,ORD200482,20250810,PRD000009,1,Damaged during Delivery
RT06669,ORD200541,20250830,PRD000006,1,Wrong Item Shipped
RT06670,ORD200547,20231024,PRD000089,1,Damaged during Delivery
RT06671,ORD200549,20240221,PRD000063,1,Defective Item
RT06672,ORD200572,20240706,PRD000095,1,Damaged during Delivery
RT06673,ORD200609,20240629,PRD000038,1,Damaged during Delivery
RT06674,ORD200646,20240625,PRD000031,1,Wrong Item Shipped
RT06675,ORD200742,20250826,PRD000019,1,Damaged during Delivery
RT06676,ORD200765,20240710,PRD000051,1,Defective Item
RT06677,ORD200779,20250714,PRD000009,1,Damaged during Delivery
RT06678,ORD200819,20241117,PRD000098,1,Damaged during Delivery
RT06679,ORD200827,20240728,PRD000009,1,Defective Item
RT06680,ORD200846,20241215,PRD000062,1,Damaged during Delivery
RT06681,ORD200946,20230815,PRD000098,1,Defective Item
RT06682,ORD200955,20241103,PRD000097,1,Wrong Item Shipped
RT06683,ORD201002,20251007,PRD000061,1,Damaged during Delivery
RT06684,ORD201047,20230416,PRD000097,1,Defective Item
RT06685,ORD201084,20240717,PRD000067,1,Defective Item
RT06686,ORD201091,20240812,PRD000024,1,Damaged during Delivery
RT06687,ORD201096,20250219,PRD000082,1,Damaged during Delivery
RT06688,ORD201131,20241016,PRD000096,1,Wrong Item Shipped
RT06689,ORD201168,20231122,PRD000009,1,Defective Item
RT06690,ORD201229,20230710,PRD000050,1,Wrong Item Shipped
RT06691,ORD201265,20240521,PRD000097,1,Defective Item
RT06692,ORD201313,20230310,PRD000045,1,Damaged during Delivery
RT06693,ORD201316,20240405,PRD000064,1,Damaged during Delivery
RT06694,ORD201320,20240722,PRD000010,1,Defective Item
RT06695,ORD201382,20240706,PRD000012,1,Damaged during Delivery
RT06696,ORD201395,20251102,PRD000044,1,Defective Item
RT06697,ORD201402,20230826,PRD000065,1,Damaged during Delivery
RT06698,ORD201415,20240523,PRD000095,1,Unsatisfied with Quality
RT06699,ORD201456,20241124,PRD000065,1,Defective Item
RT06700,ORD201492,20230413,PRD000043,1,Damaged during Delivery
RT06701,ORD201493,20251226,PRD000040,1,Damaged during Delivery
RT06702,ORD201513,20240111,PRD000084,2,Defective Item
RT06703,ORD201515,20250110,PRD000020,1,Wrong Item Shipped
RT06704,ORD201522,20250709,PRD000015,1,Damaged during Delivery
RT06705,ORD201533,20250823,PRD000031,1,Unsatisfied with Quality
RT06706,ORD201542,20250726,PRD000096,1,Defective Item
RT06707,ORD201622,20240706,PRD000071,1,Defective Item
RT06708,ORD201646,20251108,PRD000053,1,Damaged during Delivery
RT06709,ORD201659,20241128,PRD000034,1,Wrong Item Shipped
RT06710,ORD201671,20240412,PRD000044,1,Wrong Item Shipped
RT06711,ORD201706,20250408,PRD000018,1,Damaged during Delivery
RT06712,ORD201737,20251009,PRD000028,1,Changed My Mind
RT06713,ORD201772,20251121,PRD000082,1,Damaged during Delivery
RT06714,ORD201805,20250720,PRD000071,1,Defective Item
RT06715,ORD201806,20240828,PRD000010,1,Defective Item
RT06716,ORD201855,20250721,PRD000065,1,Wrong Item Shipped
RT06717,ORD201871,20251127,PRD000043,1,Defective Item
RT06718,ORD201877,20251011,PRD000044,1,Wrong Item Shipped
RT06719,ORD201907,20230616,PRD000045,1,Damaged during Delivery
RT06720,ORD201930,20251102,PRD000064,1,Unsatisfied with Quality
RT06721,ORD201936,20230218,PRD000076,1,Defective Item
RT06722,ORD201938,20230126,PRD000083,1,Wrong Item Shipped
RT06723,ORD201962,20230310,PRD000083,1,Defective Item
RT06724,ORD202067,20250623,PRD000008,1,Defective Item
RT06725,ORD202102,20251114,PRD000019,1,Defective Item
RT06726,ORD202116,20250528,PRD000042,3,Defective Item
RT06727,ORD202118,20250611,PRD000098,1,Damaged during Delivery
RT06728,ORD202122,20231203,PRD000084,1,Defective Item
RT06729,ORD202214,20240518,PRD000014,1,Damaged during Delivery
RT06730,ORD202245,20230605,PRD000001,51,Damaged during Delivery
RT06731,ORD202255,20231013,PRD000019,1,Defective Item
RT06732,ORD202264,20231117,PRD000045,1,Damaged during Delivery
RT06733,ORD202305,20240821,PRD000067,1,Damaged during Delivery
RT06734,ORD202324,20240804,PRD000053,1,Defective Item
RT06735,ORD202352,20240825,PRD000010,1,Damaged during Delivery
RT06736,ORD202375,20250414,PRD000097,1,Damaged during Delivery
RT06737,ORD202389,20231203,PRD000046,2,Changed My Mind
RT06738,ORD202403,20241127,PRD000034,2,Defective Item
RT06739,ORD202428,20250226,PRD000058,1,Defective Item
RT06740,ORD202435,20250921,PRD000009,1,Defective Item
RT06741,ORD202455,20230427,PRD000075,1,Unsatisfied with Quality
RT06742,ORD202460,20250317,PRD000049,1,Unsatisfied with Quality
RT06743,ORD202463,20250709,PRD000045,1,Damaged during Delivery
RT06744,ORD202498,20251201,PRD000064,2,Wrong Item Shipped
RT06745,ORD202504,20231110,PRD000040,1,Wrong Item Shipped
RT06746,ORD202555,20250804,PRD000037,1,Damaged during Delivery
RT06747,ORD202560,20230523,PRD000083,1,Defective Item
RT06748,ORD202587,20230525,PRD000052,1,Damaged during Delivery
RT06749,ORD202609,20250528,PRD000046,15,Wrong Item Shipped
RT06750,ORD202630,20250627,PRD000095,1,Defective Item
RT06751,ORD202675,20241210,PRD000044,1,Damaged during Delivery
RT06752,ORD202690,20250226,PRD000020,1,Damaged during Delivery
RT06753,ORD202742,20240505,PRD000076,1,Damaged during Delivery
RT06754,ORD202798,20240131,PRD000076,2,Damaged during Delivery
RT06755,ORD202818,20250223,PRD000091,1,Unsatisfied with Quality
RT06756,ORD202834,20250726,PRD000096,2,Wrong Item Shipped
RT06757,ORD202839,20250524,PRD000010,1,Defective Item
RT06758,ORD202910,20240810,PRD000058,1,Wrong Item Shipped
RT06759,ORD202936,20250818,PRD000010,1,Defective Item
RT06760,ORD202993,20241209,PRD000062,50,Damaged during Delivery
RT06761,ORD203001,20230716,PRD000067,1,Damaged during Delivery
RT06762,ORD203015,20240118,PRD000083,1,Defective Item
RT06763,ORD203064,20251210,PRD000050,1,Damaged during Delivery
RT06764,ORD203077,20240729,PRD000062,1,Damaged during Delivery
RT06765,ORD203145,20241216,PRD000049,1,Defective Item
RT06766,ORD203181,20241227,PRD000050,2,Defective Item
RT06767,ORD203198,20240203,PRD000089,1,Unsatisfied with Quality
RT06768,ORD203212,20251123,PRD000064,2,Damaged during Delivery
RT06769,ORD203215,20250601,PRD000010,1,Defective Item
RT06770,ORD203229,20230318,PRD000076,1,Damaged during Delivery
RT06771,ORD203232,20251216,PRD000050,1,Wrong Item Shipped
RT06772,ORD203289,20251227,PRD000005,1,Wrong Item Shipped
RT06773,ORD203313,20230719,PRD000050,1,Unsatisfied with Quality
RT06774,ORD203342,20241204,PRD000063,1,Defective Item
RT06775,ORD203359,20240812,PRD000067,1,Unsatisfied with Quality
RT06776,ORD203368,20250131,PRD000066,1,Wrong Item Shipped
RT06777,ORD203388,20230802,PRD000083,1,Defective Item
RT06778,ORD203395,20251223,PRD000024,1,Defective Item
RT06779,ORD203440,20230723,PRD000054,1,Defective Item
RT06780,ORD203497,20241026,PRD000020,1,Wrong Item Shipped
RT06781,ORD203523,20240330,PRD000089,1,Damaged during Delivery
RT06782,ORD203534,20240802,PRD000031,1,Defective Item
RT06783,ORD203540,20240822,PRD000076,1,Defective Item
RT06784,ORD203575,20241224,PRD000010,1,Damaged during Delivery
RT06785,ORD203586,20230511,PRD000001,95,Defective Item
RT06786,ORD203696,20241119,PRD000064,1,Defective Item
RT06787,ORD203724,20241114,PRD000076,1,Damaged during Delivery
RT06788,ORD203728,20250714,PRD000007,1,Damaged during Delivery
RT06789,ORD203737,20230416,PRD000053,1,Damaged during Delivery
RT06790,ORD203812,20250227,PRD000086,1,Damaged during Delivery
RT06791,ORD203879,20231128,PRD000018,1,Damaged during Delivery
RT06792,ORD203880,20230425,PRD000065,1,Wrong Item Shipped
RT06793,ORD203903,20230722,PRD000064,1,Wrong Item Shipped
RT06794,ORD203922,20231219,PRD000047,1,Wrong Item Shipped
RT06795,ORD203984,20231227,PRD000054,1,Wrong Item Shipped
RT06796,ORD203988,20231211,PRD000083,1,Wrong Item Shipped
RT06797,ORD203993,20251208,PRD000044,1,Defective Item
RT06798,ORD204024,20250419,PRD000086,1,Unsatisfied with Quality
RT06799,ORD204076,20240328,PRD000012,1,Wrong Item Shipped
RT06800,ORD204086,20251031,PRD000044,1,Defective Item
RT06801,ORD204120,20250320,PRD000089,1,Defective Item
RT06802,ORD204129,20240718,PRD000097,1,Defective Item
RT06803,ORD204137,20230722,PRD000005,1,Damaged during Delivery
RT06804,ORD204140,20241027,PRD000062,1,Defective Item
RT06805,ORD204163,20251130,PRD000065,1,Defective Item
RT06806,ORD204239,20240213,PRD000095,1,Damaged during Delivery
RT06807,ORD204249,20241022,PRD000058,1,Damaged during Delivery
RT06808,ORD204278,20241223,PRD000052,1,Defective Item
RT06809,ORD204293,20230325,PRD000050,1,Wrong Item Shipped
RT06810,ORD204333,20230717,PRD000051,1,Defective Item
RT06811,ORD204356,20250728,PRD000068,1,Damaged during Delivery
RT06812,ORD204376,20250604,PRD000082,1,Damaged during Delivery
RT06813,ORD204397,20250304,PRD000043,1,Defective Item
RT06814,ORD204408,20231129,PRD000025,1,Defective Item
RT06815,ORD204429,20250116,PRD000009,1,Defective Item
RT06816,ORD204457,20241021,PRD000015,1,Damaged during Delivery
RT06817,ORD204462,20250118,PRD000067,1,Defective Item
RT06818,ORD204485,20230913,PRD000098,1,Damaged during Delivery
RT06819,ORD204489,20241020,PRD000031,1,Defective Item
RT06820,ORD204620,20240327,PRD000076,1,Defective Item
RT06821,ORD204677,20241225,PRD000089,1,Defective Item
RT06822,ORD204717,20230528,PRD000096,1,Damaged during Delivery
RT06823,ORD204738,20250529,PRD000044,1,Wrong Item Shipped
RT06824,ORD204754,20231207,PRD000044,1,Defective Item
RT06825,ORD204765,20230224,PRD000024,1,Defective Item
RT06826,ORD204768,20250813,PRD000044,1,Defective Item
RT06827,ORD204769,20250829,PRD000052,1,Damaged during Delivery
RT06828,ORD204848,20250105,PRD000025,1,Defective Item
RT06829,ORD204913,20231231,PRD000020,2,Wrong Item Shipped
RT06830,ORD204944,20250520,PRD000046,1,Changed My Mind
RT06831,ORD204972,20251227,PRD000062,1,Defective Item
RT06832,ORD205000,20240403,PRD000052,1,Damaged during Delivery
RT06833,ORD205025,20250922,PRD000010,1,Defective Item
RT06834,ORD205048,20230315,PRD000096,1,Damaged during Delivery
RT06835,ORD205094,20240204,PRD000054,1,Unsatisfied with Quality
RT06836,ORD205110,20241122,PRD000020,1,Wrong Item Shipped
RT06837,ORD205128,20231125,PRD000019,1,Defective Item
RT06838,ORD205138,20250708,PRD000097,1,Defective Item
RT06839,ORD205188,20251214,PRD000055,1,Defective Item
RT06840,ORD205232,20231220,PRD000067,1,Unsatisfied with Quality
RT06841,ORD205259,20230217,PRD000005,1,Defective Item
RT06842,ORD205260,20240821,PRD000076,1,Unsatisfied with Quality
RT06843,ORD205269,20250412,PRD000007,1,Damaged during Delivery
RT06844,ORD205298,20251126,PRD000024,1,Damaged during Delivery
RT06845,ORD205302,20240602,PRD000020,1,Defective Item
RT06846,ORD205349,20250301,PRD000009,1,Unsatisfied with Quality
RT06847,ORD205381,20251120,PRD000098,1,Wrong Item Shipped
RT06848,ORD205394,20251015,PRD000087,2,Wrong Item Shipped
RT06849,ORD205400,20250411,PRD000001,1,Defective Item
RT06850,ORD205462,20241030,PRD000009,1,Defective Item
RT06851,ORD205503,20230808,PRD000097,1,Unsatisfied with Quality
RT06852,ORD205527,20230216,PRD000062,1,Wrong Item Shipped
RT06853,ORD205598,20251230,PRD000043,1,Damaged during Delivery
RT06854,ORD205600,20251208,PRD000023,1,Unsatisfied with Quality
RT06855,ORD205606,20251017,PRD000012,1,Damaged during Delivery
RT06856,ORD205668,20241212,PRD000089,1,Defective Item
RT06857,ORD205697,20240109,PRD000037,1,Wrong Item Shipped
RT06858,ORD205744,20230921,PRD000040,1,Wrong Item Shipped
RT06859,ORD205829,20250421,PRD000028,1,Damaged during Delivery
RT06860,ORD205920,20230901,PRD000059,1,Wrong Item Shipped
RT06861,ORD205995,20230225,PRD000028,1,Wrong Item Shipped
RT06862,ORD206066,20240803,PRD000006,1,Wrong Item Shipped
RT06863,ORD206073,20241221,PRD000023,1,Damaged during Delivery
RT06864,ORD206088,20251209,PRD000089,1,Defective Item
RT06865,ORD206204,20230120,PRD000038,1,Defective Item
RT06866,ORD206212,20230510,PRD000002,1,Damaged during Delivery
RT06867,ORD206223,20230712,PRD000098,2,Unsatisfied with Quality
RT06868,ORD206301,20241217,PRD000003,1,Changed My Mind
RT06869,ORD206310,20250201,PRD000065,1,Defective Item
RT06870,ORD206312,20250826,PRD000062,1,Unsatisfied with Quality
RT06871,ORD206319,20230428,PRD000084,1,Damaged during Delivery
RT06872,ORD206327,20230825,PRD000083,1,Defective Item
RT06873,ORD206331,20230219,PRD000054,1,Defective Item
RT06874,ORD206341,20240604,PRD000036,1,Changed My Mind
RT06875,ORD206410,20251223,PRD000010,1,Defective Item
RT06876,ORD206413,20230922,PRD000089,1,Defective Item
RT06877,ORD206418,20251124,PRD000041,1,Wrong Item Shipped
RT06878,ORD206423,20230702,PRD000037,1,Defective Item
RT06879,ORD206490,20241022,PRD000097,1,Damaged during Delivery
RT06880,ORD206508,20250519,PRD000083,1,Damaged during Delivery
RT06881,ORD206511,20240329,PRD000001,1,Defective Item
RT06882,ORD206530,20251021,PRD000068,1,Defective Item
RT06883,ORD206535,20230204,PRD000025,1,Damaged during Delivery
RT06884,ORD206540,20240907,PRD000010,1,Wrong Item Shipped
RT06885,ORD206576,20250315,PRD000071,1,Wrong Item Shipped
RT06886,ORD206588,20250609,PRD000095,1,Defective Item
RT06887,ORD206593,20241027,PRD000049,1,Damaged during Delivery
RT06888,ORD206641,20230517,PRD000076,1,Defective Item
RT06889,ORD206667,20251006,PRD000096,1,Defective Item
RT06890,ORD206700,20230804,PRD000042,1,Damaged during Delivery
RT06891,ORD206771,20250317,PRD000051,1,Wrong Item Shipped
RT06892,ORD206836,20251227,PRD000045,1,Defective Item
RT06893,ORD206859,20250403,PRD000068,1,Damaged during Delivery
RT06894,ORD206868,20231209,PRD000031,1,Defective Item
RT06895,ORD206874,20251201,PRD000004,1,Damaged during Delivery
RT06896,ORD206944,20250108,PRD000037,1,Defective Item
RT06897,ORD206986,20240601,PRD000005,1,Defective Item
RT06898,ORD206992,20250714,PRD000050,1,Damaged during Delivery
RT06899,ORD207029,20250212,PRD000076,1,Damaged during Delivery
RT06900,ORD207041,20230127,PRD000037,1,Defective Item
RT06901,ORD207080,20251213,PRD000047,1,Damaged during Delivery
RT06902,ORD207101,20250123,PRD000049,1,Damaged during Delivery
RT06903,ORD207102,20251102,PRD000050,1,Wrong Item Shipped
RT06904,ORD207128,20231216,PRD000034,1,Wrong Item Shipped
RT06905,ORD207199,20251009,PRD000062,1,Damaged during Delivery
RT06906,ORD207251,20240313,PRD000068,1,Damaged during Delivery
RT06907,ORD207377,20240202,PRD000089,1,Wrong Item Shipped
RT06908,ORD207390,20250714,PRD000043,1,Wrong Item Shipped
RT06909,ORD207406,20240609,PRD000044,1,Defective Item
RT06910,ORD207409,20241205,PRD000054,1,Defective Item
RT06911,ORD207525,20240219,PRD000019,1,Defective Item
RT06912,ORD207529,20240705,PRD000076,1,Wrong Item Shipped
RT06913,ORD207569,20230414,PRD000087,1,Damaged during Delivery
RT06914,ORD207607,20231001,PRD000058,1,Defective Item
RT06915,ORD207618,20250609,PRD000025,2,Defective Item
RT06916,ORD207629,20240304,PRD000083,1,Damaged during Delivery
RT06917,ORD207723,20251118,PRD000098,1,Damaged during Delivery
RT06918,ORD207748,20250808,PRD000076,1,Defective Item
RT06919,ORD207756,20240508,PRD000009,1,Defective Item
RT06920,ORD207811,20231219,PRD000028,1,Wrong Item Shipped
RT06921,ORD207880,20230616,PRD000095,1,Defective Item
RT06922,ORD207952,20230420,PRD000076,1,Defective Item
RT06923,ORD207963,20250115,PRD000058,1,Damaged during Delivery
RT06924,ORD208113,20240619,PRD000038,1,Defective Item
RT06925,ORD208165,20230615,PRD000045,1,Defective Item
RT06926,ORD208170,20230525,PRD000089,1,Defective Item
RT06927,ORD208178,20230809,PRD000065,1,Damaged during Delivery
RT06928,ORD208192,20250802,PRD000062,1,Defective Item
RT06929,ORD208195,20250731,PRD000095,1,Defective Item
RT06930,ORD208247,20250711,PRD000062,1,Wrong Item Shipped
RT06931,ORD208270,20250419,PRD000019,1,Defective Item
RT06932,ORD208275,20250303,PRD000098,1,Defective Item
RT06933,ORD208278,20240119,PRD000009,1,Defective Item
RT06934,ORD208291,20240525,PRD000064,1,Damaged during Delivery
RT06935,ORD208327,20251026,PRD000012,2,Wrong Item Shipped
RT06936,ORD208345,20231103,PRD000024,1,Defective Item
RT06937,ORD208460,20240413,PRD000045,1,Defective Item
RT06938,ORD208470,20250828,PRD000076,1,Damaged during Delivery
RT06939,ORD208497,20250909,PRD000058,2,Defective Item
RT06940,ORD208522,20231119,PRD000038,1,Unsatisfied with Quality
RT06941,ORD208541,20231004,PRD000052,1,Defective Item
RT06942,ORD208548,20230819,PRD000024,1,Damaged during Delivery
RT06943,ORD208660,20251019,PRD000051,1,Defective Item
RT06944,ORD208710,20240317,PRD000044,1,Wrong Item Shipped
RT06945,ORD208717,20231125,PRD000071,1,Defective Item
